id,plan_id,natural_key_plan_id,natural_key_plan_id_source,plan_id_raw,age_min,age_max,gender,region,monthly_price,raw_monthly_price_con_imp,raw_monthly_price_sin_imp,raw_price,price_unit_source,price_is_whole_number,price_decision,tax_included,tax_basis_raw,deductible,deductible_raw,copay_pct,annual_limit,annual_limit_raw,exclusions,is_demo,maternidad,grupo_asegurado,periodicidad_origen,vigencia_tarifario,archivo_fuente,detalle_fuente,source_file,source_file_sha256,source_drive_id,sheet,excel_row,mapping_note,load_blocked,load_block_reasons
cbb7b1b9-8d5f-50b2-b84a-e842049f86cf,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,26,26,any,Austro,101.57,101.57,101.06,101.57,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=101.57; prima_mensual_sin_imp=101.06; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V30,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2057,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
161dc7c9-dc81-53cc-95f0-01fce9c00d38,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,27,27,any,Austro,103.64,103.64,103.12,103.64,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=103.64; prima_mensual_sin_imp=103.12; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V31,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2058,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
fddbf034-6fae-547e-8741-9973419fa047,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,28,28,any,Austro,105.75,105.75,105.22,105.75,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=105.75; prima_mensual_sin_imp=105.22; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V32,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2059,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
19c3bc1c-4db9-5874-aba6-0c5491110060,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,29,29,any,Austro,107.91,107.91,107.37,107.91,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=107.91; prima_mensual_sin_imp=107.37; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V33,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2060,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
d7f6c0b6-e028-5841-bab2-535f9677c43e,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,30,30,any,Austro,110.11,110.11,109.56,110.11,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=110.11; prima_mensual_sin_imp=109.56; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V34,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2061,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
584cf137-5b81-5afa-982f-b4399ec796cb,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,31,31,any,Austro,112.36,112.36,111.8,112.36,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=112.36; prima_mensual_sin_imp=111.8; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V35,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2062,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
05652923-cb92-5d10-b05a-26fa1abad528,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,32,32,any,Austro,114.65,114.65,114.08,114.65,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=114.65; prima_mensual_sin_imp=114.08; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V36,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2063,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
df0a8b49-f923-5cb0-812c-97f715a7a97a,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,33,33,any,Austro,116.98,116.98,116.4,116.98,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=116.98; prima_mensual_sin_imp=116.4; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V37,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2064,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
842be74e-5b3a-5923-8535-94cd693a41ea,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,34,34,any,Austro,119.37,119.37,118.78,119.37,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=119.37; prima_mensual_sin_imp=118.78; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V38,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2065,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
d82f2719-a6d5-5251-b01d-cdd987ea891c,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,35,35,any,Austro,121.81,121.81,121.2,121.81,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=121.81; prima_mensual_sin_imp=121.2; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V39,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2066,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
1070c962-b140-555c-af68-521ec33e059c,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,36,36,any,Austro,128.79,128.79,128.15,128.79,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=128.79; prima_mensual_sin_imp=128.15; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V40,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2067,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
cacabaad-f458-5b5a-a6bc-323ce59fa0eb,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,37,37,any,Austro,131.41,131.41,130.76,131.41,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=131.41; prima_mensual_sin_imp=130.76; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V41,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2068,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
8257ba9f-146e-59fc-990e-f9952a69d54f,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,38,38,any,Austro,134.1,134.1,133.43,134.1,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=134.1; prima_mensual_sin_imp=133.43; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V42,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2069,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
f93b9734-92ff-524b-b8d0-520c5544388d,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,39,39,any,Austro,136.83,136.83,136.15,136.83,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=136.83; prima_mensual_sin_imp=136.15; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V43,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2070,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
dbad0ae0-c9d9-5be6-9d40-b2641d678b1b,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,40,40,any,Austro,139.56,139.56,138.87,139.56,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=139.56; prima_mensual_sin_imp=138.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V44,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2071,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
f2d1ec86-2a0e-53b3-9de2-a19afe02d603,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,41,41,any,Austro,142.36,142.36,141.65,142.36,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=142.36; prima_mensual_sin_imp=141.65; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V45,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2072,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
89283931-c0dd-5beb-adbe-fb829dc54064,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,42,42,any,Austro,145.2,145.2,144.48,145.2,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=145.2; prima_mensual_sin_imp=144.48; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V46,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2073,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
2ece2f42-112e-57a5-9aa7-cb03c4cb1a0c,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,43,43,any,Austro,148.11,148.11,147.37,148.11,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=148.11; prima_mensual_sin_imp=147.37; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V47,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2074,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
5803770b-f823-5482-a06e-a1c6a5e9f924,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,44,44,any,Austro,151.17,151.17,150.42,151.17,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=151.17; prima_mensual_sin_imp=150.42; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V48,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2075,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
a645f6dc-bbde-5855-9300-7c01ac6a26e3,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,45,45,any,Austro,154.95,154.95,154.18,154.95,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=154.95; prima_mensual_sin_imp=154.18; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V49,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2076,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
e13e5558-fadc-5078-94f4-5a38e7ced44c,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,46,46,any,Austro,158.82,158.82,158.03,158.82,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=158.82; prima_mensual_sin_imp=158.03; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V50,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2077,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
2512ce3b-50ef-52a2-9333-48cb5ad0f26b,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,47,47,any,Austro,162.79,162.79,161.98,162.79,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=162.79; prima_mensual_sin_imp=161.98; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V51,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2078,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
1eb0f11a-e2a2-5f53-9350-0aeb82301079,36280535-b4ef-59ad-b7a9-1582a97a09a8,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,BMI-SIGMA-AUSTRO-D500,48,48,any,Austro,166.86,166.86,166.03,166.86,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=166.86; prima_mensual_sin_imp=166.03; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",500.0,500.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,SIGMA!V52,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,2079,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
